data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,#country+code,#event+code,,#date+occurred,,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,
4575601,404,KEN6773,6773,01/02/2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Kenya,Bungoma,Kabuchai,Kabuchai/Chwele,Kanduyi,0.75,34.5833,1,Star (Kenya),National,02 January: Nzoia Sugar Company Acting Managing Director Michael Kulundu was kidnapped in Kanduyi. He was tortured to death later.,1,1552576416,KEN
4576136,404,KEN6771,6771,01/01/2019,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Kenya,Homa Bay,Karachuonyo,North Karachuonyo,Kendu Bay,-0.3589,34.6492,1,Star (Kenya),National,"01 January: Residents of Karachuonyo, Homa Bay county protested against a project that will harvest massive sand from the shores of the lake victoria.",0,1552576416,KEN
4576137,404,KEN6772,6772,01/01/2019,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,Star (Kenya),National,"01 January: Kenya police shot dead one civilian in Mombasa, Kenya. Circumstances unclear.",1,1552576416,KEN
4576988,404,KEN6770,6770,12/29/2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kwale,Kinango,Chengoni/Samburu,Silaloni,-3.6169,39.2869,2,NTV (Kenya),National,29 December: Two children were killed by explosive devices while herding in Samburu. No group has claimed responsibility,2,1552576417,KEN
4577311,404,KEN6769,6769,12/28/2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya); Taxi Drivers (Kenya),5,Civilians (Ethiopia),,7,57,Eastern Africa,Kenya,Mombasa,Likoni,Timbwani,Likoni,-4.0839,39.6616,1,Kenya Standard,National,"28 December: In likoni, Mombasa county, two men were killed by Bodaboda operators on suspicion of belonging to a criminal gang.",2,1552576418,KEN
4577340,404,KEN6767,6767,12/27/2018,2018,1,Protests,Excessive force against protesters,Police Forces of Kenya (2013-),,1,Protesters (Kenya),,6,16,Eastern Africa,Kenya,Bungoma,Kanduyi,Khalaba,Bungoma,0.5635,34.5606,1,NTV (Kenya),National,27 December: People in Bungoma protested against police brutality following the death of a man in custody of police officials. Police responded with live fire. Two wounded,0,1552576418,KEN
4577614,404,KEN6768,6768,12/27/2018,2018,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nairobi,Kibra,Lindi,Kibera,-1.3117,36.7891,1,NTV (Kenya),National,"27 December: In Kibera town, people demonstrated demanding justice for a student killed by a police officer. Police dispersed the protesters",0,1552576418,KEN
4578073,404,KEN6766,6766,12/25/2018,2018,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-) Border Patrol Unit,,1,13,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,NTV (Kenya),National,"25 December: unknown gunmen threw a grenade at a Kenya border police patrol, leaving some injured in Mandera town.",0,1552576419,KEN
4578236,404,KEN6764,6764,12/25/2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Siaya,Ugenya,East Ugenya,Bondo,0.2386,34.2694,1,Star (Kenya),National,"25 December: In Bondo town, the west Yimbo chief, Daniel Tiang was found dead at a guest house, likely by poison.",1,1552576419,KEN
4578237,404,KEN6765,6765,12/25/2018,2018,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Somali Memo,Regional-International,25 December: Al Shabaab claimed to have killed two Kenyan police and injured three others in Mandera town.,2,1552576419,KEN
4578423,404,KEN6763,6763,12/24/2018,2018,1,Riots,Mob violence,Rioters (Kenya),Taxi Drivers (Kenya),5,Civilians (Kenya),Government of Kenya (2013-),7,57,Eastern Africa,Kenya,Embu,Manyatta,Manyatta,Manyatta,-0.4307,37.4803,2,Kenya Standard,National,24 December: Boda Boada riders beat to death the Embu Governor Wambora's body guard (assumed unarmed) over a fare dispute in Embu county. Exact location unknown,1,1552576419,KEN
4578971,404,KEN6762,6762,12/22/2018,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Nairobi,Kibra,Lindi,Kibera,-1.3117,36.7891,1,Star (Kenya),National,22 December: Police allegedly shot and killed a 23 year-old university student claimig that he was a member of a gang that was terrorising Line Saba residents,1,1552576420,KEN
4579682,404,KEN6761,6761,12/20/2018,2018,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Embu,Siakago,Nthawa,Siakago,-0.5833,37.6333,1,Kenya Standard,National,"20 December: In Siakago, Embu County, unidentified armed group attacked a 15 years old boy. They chopped off his private part and left him with deep cut on his head as well.",0,1552576421,KEN
4579854,404,KEN6760,6760,12/19/2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Embakasi Central,Kayole Central,Kayole,-1.2775,36.9129,1,NTV (Kenya),National,19 December: Kayole residents protested for the second day as Nyama villa estate demolitions continued. Tens of families left homeless,0,1552576421,KEN
4580180,404,KEN6759,6759,12/18/2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Embakasi Central,Kayole Central,Kayole,-1.2775,36.9129,1,NTV (Kenya),National,"18 December: In Kayole, residents protested against the demolition of Nyama Villa estate.",0,1552576421,KEN
4580662,404,KEN6758,6758,12/17/2018,2018,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Bodhei,-1.8563,40.7166,1,Star (Kenya),National,"17 December: Members of Kenya Defense Forces clashed with Al Shabaab members trying to plant an explosive device at Bodhei, Lamu County. No casualties reported.",0,1552576422,KEN
4580806,404,KEN6757,6757,12/16/2018,2018,1,Riots,Mob violence,Police Forces of Kenya (2013-),,1,Rioters (Kenya),,5,15,Eastern Africa,Kenya,Trans Nzoia,Kwanza,Kapomboi,Kwanza,1.1684,34.9926,1,Kenya Standard,National,16 December: Kolongolo village community threw stones and other objects at police officers in Kwanza while police opened fire on the crowd. Five killed. The community came to the rescue of a man being roughed up by police officers to the point of undressing him in public after he refused to be arrested.,5,1552576422,KEN
4581394,404,KEN6744,6744,12/14/2018,2018,2,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok South,OlolulungA,Nkoben,-0.9,35.6167,1,Kenya Standard; Daily Nation (Kenya); Star (Kenya),National,"On December 14th or 15th, clashes erupted in Ololoipangi, Nkoben and Oloruasi in Narok South in the area of Olololunga. One elderly man was killed, and up to eight people injured, seemingly with arrows. The clashes follows violence in September between the Maasai and Kipsigi groups (who have been coded as the actors for this event).",0,1552576423,KEN
4581395,404,KEN6745,6745,12/14/2018,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Star (Kenya),National,"On December 14th, police reservists shot and wounded a man as he attempted to break into a house in Mandera town.",0,1552576423,KEN
4581431,404,KEN6743,6743,12/14/2018,2018,2,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok South,OlolulungA,Olololunga,-1.003,35.664,2,Kenya Standard; Daily Nation (Kenya); Star (Kenya),National,"On December 14th or 15th, clashes erupted in Ololoipangi, Nkoben and Oloruasi in Narok South in the area of Olololunga. One elderly man was killed, and up to eight people injured, seemingly with arrows. The clashes follows violence in September between the Maasai and Kipsigi groups (who have been coded as the actors for this event).",1,1552576423,KEN
4581742,404,KEN6741,6741,12/13/2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Unidentified Armed Group (Kenya),,3,35,Eastern Africa,Kenya,Vihiga,Vihiga,Kegoye,Kegoye,0.0667,34.7333,2,Daily Nation (Kenya),National,"On December 13th, a vigilante mob attacked and killed a gang member (who was a former police officer) in Vumale village (coordinates for Kegoye, Vihiga, used) who was attempting to flee the area after a botched robbery. Three other gang members escaped.",1,1552576423,KEN
4581743,404,KEN6740,6740,12/13/2018,2018,2,Battles,Armed clash,Police Forces of Kenya (2013-) Rapid Deployment Unit,,1,Police Forces of Kenya (2013-),,1,11,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Star (Kenya),National,"On or around December 13th, 14 police from the Rapid Deployment Unit at Kapedo entered Mandera police station in order to release a collegue who was being held for robbery with violence. The Kapedo police fired in the air - and held the Madera police commander hostage -whilst they released the detained officer from the cells, before walking back to Kapedo. No injuries were reported.",0,1552576423,KEN
4581744,404,KEN6742,6742,12/13/2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,1,Kenya Standard,National,"On December 13th, demonstrators gathered at the Kitui County Assembly, ostensibly to protest against elements of the assembly blocking development projects in the area (note that the source indicates the demonstrators were supporters of the Governor of Kitui, and the event is described as being enmeshed in a dispute over the allocation of resources and impropriety). The demonstrators barricaded the entrance to the assembly, before battling with armed police, who used tear gas to disperse them.",0,1552576423,KEN
4582018,404,KEN6739,6739,12/12/2018,2018,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Private Security Forces (Kenya),,8,38,Eastern Africa,Kenya,Mombasa,Nyali,Mkomani,Nyali,-4.0525,39.6954,1,Daily Nation (Kenya),National,"On December 12th, unknown gunmen shot dead the former deputy governor of Kilifi outside his house in Nyali (Mombasa) in the presence of his security guard. The gunmen were reported to have been attempting to rob the victim, and proceeded to rob his security guard of Ksh 6,000.",1,1552576423,KEN
4582287,404,KEN6737,6737,12/11/2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Vihiga,Vihiga,Kegoye,Rambara,0.0667,34.7,2,Daily Nation (Kenya),National,"On December 11th, a gang attacked an unspecified location in the Kegoye sub-county (Vihiga county), wounding four people (who suffered head wounds). There are no further details.",0,1552576424,KEN
4582318,404,KEN6738,6738,12/11/2018,2018,1,Protests,Excessive force against protesters,Rioters (Kenya),Vigilante Group (Kenya),5,Protesters (Kenya),,6,56,Eastern Africa,Kenya,Turkana,Turkana West,Kakuma,Kakuma Refugee Camp,3.7167,34.8667,1,Reuters,International,"On December 11th, LGBT refugees protested against homophobic attacks in the Kakuma Refugee camp (Turkana). The protesters were then beaten with sticks and iron bars (wounding 20), by both Kenyan citizens as well as fellow refugees (note that the nationality of the refugees is not provided; accordingly no associate actors are coded as IDPs/Refugees). The UNHCR has begun the process of permenantly relocating LGBT refugees from the camp to Nairobi.",0,1552576424,KEN
4582578,404,KEN6736,6736,12/10/2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Christian Group (Kenya),7,37,Eastern Africa,Kenya,Kiambu,Kiambu,Riabai,Kiambu,-1.1667,36.8333,2,Daily Nation (Kenya),National,"On December 10th, an armed gang comprising four men shot dead a priest as he was travelling to Kikuyu town (Kiambu county), and stole donations that had been made to the priest the previous day.",1,1552576424,KEN
4582579,404,KEN6735,6735,12/10/2018,2018,1,Battles,Armed clash,Lou Nuer Ethnic Militia (South Sudan),,4,Lou Nuer Ethnic Militia (South Sudan),,4,44,Eastern Africa,Kenya,Turkana,Turkana West,Kakuma,Kakuma Refugee Camp,3.7167,34.8667,1,Radio Tamazuj,Regional,"On December 10th, two sections of the Lou Nuer clashed in the Kakuma Refugee camp (Turkana), reportedly over a girl who had been impregnated. Two people were reported to have died, and eight (seemingly civilians) were injured, one seriously. The source does not specify which weapons were used in the incident, if any.",2,1552576424,KEN
4583099,404,KEN6734,6734,12/08/2018,2018,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Private Security Forces (Kenya),,8,38,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Star (Kenya),National,"On or around December 8th, an armed gang (wearing police uniforms) robbed a petrol station in Mandera town, killing a security guard in the process. Police are investigating.",1,1552576425,KEN
4583122,404,KEN6733,6733,12/08/2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu East,Kiunga,Sankuri,-1.7169,41.372,2,Daily Nation (Kenya),National,"On December 8th, three civilians were injured when their lorry was hit by an IED near Sankuri (Lamu county). The device was suspected to have been planted by Al Shabaab.",0,1552576425,KEN
4583584,404,KEN6732,6732,12/07/2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),Labour Group (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Taita Taveta,Voi,Kaloleni,Voi,-3.3961,38.5561,1,Daily Nation (Kenya),National,"On December 7th, traders demonstrating against the recent arrest of their collegues clashed with police at Voi (Taita Taveta). The source describes police and traders as engaging in running battles, with the traders barricading Voi Town road, and police firing tear gas at the traders.",0,1552576425,KEN
4583620,404,KEN6730,6730,12/06/2018,2018,2,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Government of Kenya (2013-),7,47,Eastern Africa,Kenya,Turkana,Turkana Central,Kanamkemer,Kapelbok,3.0021,35.5322,2,Daily Nation (Kenya); NTV (Kenya); Star (Kenya),National,"On or around December 6th, two local government officials were ambushed and killed by suspected raiders from West Pokot, as they travelled from Kapelbok (Turkana, coordinates used) to Nakwamoru.",2,1552576425,KEN
4583621,404,KEN6731,6731,12/06/2018,2018,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nairobi,Embakasi Central,Kayole Central,Kayole,-1.2775,36.9129,1,Star (Kenya),National,"On December 6th, police and two gang members exchanged gunfire at Kayole (Nairobi). One gang member died in the exchange, another fled the scene.",1,1552576425,KEN
4583896,404,KEN6727,6727,12/05/2018,2018,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo-Marakwet,Marakwet East,Sambirir,Elegeyo-Marakwet,0.99,35.55,2,Daily Nation (Kenya),National,"On December 5th, a gang described as being cattle rustlers attacked Koibirir location in the Elegeyo area. The attackers injured several villagers, and stole cattle. There are no further details on the event.",0,1552576426,KEN
4583897,404,KEN6729,6729,12/05/2018,2018,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Lamu,-2.2717,40.902,1,Star (Kenya),National,"On December 5th, police clashed with rioting football fans at Lamu. The violence followed the defeat of a football team participating in a four day long Maulid festival.",0,1552576426,KEN
4584160,404,KEN6728,6728,12/05/2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Turkana,Turkana South,Lokichar,Lokichar,2.3833,35.65,3,Daily Nation (Kenya); NTV (Kenya); Star (Kenya),National,"On December 5th, an unknown group attacked Takaywa (note: unclear if Takaywa is on the West Pokot or Turkana side of the border. Coordinates for Lokichar, Turkana, have been used, at prec 3), killing a child, and stealing an unknown number of cattle. One source indicates the attack took place at Karon, in North Pokot sub-county.",1,1552576426,KEN
